Store_ID,Vendor_ID,Product_SKU,Revenue,Units_Sold,Transaction_ID,Day,Month,Year,Quarter,StoreName,VendorName,Category,Product_Brand,Discount_Applied,Customer_Segment,Sales_Channel
ST0029,VND0042,RAZ-BLA17,319998,2,TXN001220,23,7,2022,3,SmartHome Delhi,Jabra India,Gaming Laptops,Razer,0.2,Professional,In-Store
ST0010,VND0041,TAM-2870,237597,3,TXN001221,9,5,2023,2,MobileMart Lucknow,Kinesis India,Camera,Tamron,0.12,Gaming,Online
ST0024,VND0010,SEN-A7IV,143999,1,TXN001222,11,8,2023,3,AudioZone Mumbai,Dell India,Camera,Sony,0.2,Professional,In-Store
ST0008,VND0004,ALI-M15,116998,2,TXN001223,9,3,2022,1,iStore Ahmedabad,LG Electronics,Gaming Laptops,Alienware,0.1,Adventure,In-Store
ST0043,VND0008,INT-I712K,213745,5,TXN001224,17,12,2023,4,DigitalHub Coimbatore,Asus India,Processors,Intel,0.05,Business,In-Store
ST0049,VND0010,ASU-ROG17,140799,1,TXN001225,26,2,2023,1,DigitalEdge Hyderabad,Dell India,Gaming Laptops,Asus,0.12,Business,In-Store
ST0017,VND0040,APL-MBA13,311998,3,TXN001226,24,8,2024,3,BudgetTech Nagpur,Nvidia India,Laptops,Apple,0.2,Gaming,In-Store
ST0015,VND0002,JAB-75T,35097,3,TXN001227,21,5,2024,2,ProCam Surat,Samsung Electronics,Audio,Jabra,0.1,Business,In-Store
ST0003,VND0044,GAR-WTC6,65997,3,TXN001228,18,12,2024,4,GadgetHub Bangalore,Zebronics India,Wearables,Garmin,0.12,Student,Online
ST0015,VND0049,RAZ-BLA17,129999,1,TXN001229,6,11,2022,4,ProCam Surat,DJI India,Gaming Laptops,Razer,0.35,Gaming,In-Store
ST0001,VND0022,COR-K95,44997,4,TXN001230,17,6,2022,2,TechWorld Mumbai,Harman Kardon,Accessories,Corsair,0.25,Mass Market,In-Store
ST0027,VND0025,NIK-Z6III,749997,4,TXN001231,1,11,2022,4,MobileWorld Surat,Microsoft India,Camera,Nikon,0.25,Adventure,In-Store
ST0024,VND0021,HAR-KAR3,33999,1,TXN001232,27,8,2023,3,AudioZone Mumbai,Acer India,Audio,Harman Kardon,0.15,Business,In-Store
ST0018,VND0024,VIV-X90,38499,1,TXN001233,5,12,2024,4,AudioMart Pune,GoPro India,Smartphones,Vivo,0.3,Fitness,In-Store
ST0003,VND0036,ACE-PH317,168999,2,TXN001234,22,3,2022,1,GadgetHub Bangalore,AMD India,Gaming Laptops,Acer,0.35,Gaming,Online
ST0026,VND0039,XIA-MI12,25999,1,TXN001235,16,2,2022,1,ElectroMax Pune,Seagate India,Smartphones,Xiaomi,0.35,Student,Online
ST0005,VND0029,HUA-P60,136498,3,TXN001236,8,4,2022,2,PhotoPro Kolkata,Alienware India,Smartphones,Huawei,0.35,Gaming,In-Store
ST0034,VND0047,PHI-55PUS,59999,1,TXN001237,7,11,2023,4,TechSavvy Pune,Nothing India,Television,Philips,0.25,Gaming,In-Store
ST0032,VND0042,PHI-55PUS,59999,1,TXN001238,4,1,2024,1,CyberMart Hyderabad,Jabra India,Television,Philips,0.25,Mass Market,Online
ST0005,VND0023,REA-11PRO,127496,5,TXN001239,22,1,2024,1,PhotoPro Kolkata,Panasonic India,Smartphones,Realme,0.15,Adventure,Online
ST0007,VND0039,AMD-R7700,73598,2,TXN001240,6,11,2022,4,OfficeMax Pune,Seagate India,Processors,AMD,0.08,Business,In-Store
ST0020,VND0018,SON-WH1000,19999,1,TXN001241,25,8,2024,3,PeripheralPlus Kochi,Razer India,Audio,Sony,0.2,Adventure,Online
ST0032,VND0027,APL-IPD11,351996,5,TXN001242,20,5,2024,2,CyberMart Hyderabad,LG Electronics,Tablets,Apple,0.12,Professional,In-Store
ST0015,VND0010,HAR-KAR3,73598,2,TXN001243,6,7,2024,3,ProCam Surat,Dell India,Audio,Harman Kardon,0.08,Gaming,In-Store
ST0020,VND0020,HP-PAV15,43999,1,TXN001244,23,9,2023,3,PeripheralPlus Kochi,JBL India,Laptops,HP,0.2,Premium,In-Store
ST0035,VND0031,THI-X1C9,124799,1,TXN001245,22,12,2024,4,GadgetGalaxy Jaipur,Samsung Electronics,Laptops,ThinkPad,0.22,Gaming,In-Store
ST0019,VND0046,APL-MBA13,114399,1,TXN001246,13,9,2024,3,FitTech Coimbatore,Philips India,Laptops,Apple,0.12,Fitness,In-Store
ST0023,VND0003,INT-I712K,40499,1,TXN001247,22,3,2022,1,GraphicsHub Chennai,Sony India,Processors,Intel,0.1,Professional,Online
ST0037,VND0001,LG-GRAM17,94999,1,TXN001248,24,8,2022,3,DigitalWorld Indore,Apple Store Partner,Laptops,LG,0.05,Adventure,In-Store
ST0044,VND0038,SEN-A7IV,233999,2,TXN001249,15,6,2023,2,TechSpot Ahmedabad,Western Digital,Camera,Sony,0.35,Adventure,Online
ST0017,VND0006,MSI-GE76,180499,1,TXN001250,14,1,2022,1,BudgetTech Nagpur,Canon India,Gaming Laptops,MSI,0.05,Student,In-Store
ST0046,VND0038,ASU-ROG17,499197,4,TXN001251,18,9,2022,3,GadgetCrave Delhi,Western Digital,Gaming Laptops,Asus,0.22,Premium,Online
ST0035,VND0035,CAN-EOS90,73799,1,TXN001252,28,6,2023,2,GadgetGalaxy Jaipur,Intel India,Camera,Canon,0.18,Student,Online
ST0019,VND0009,ACE-PH317,202798,2,TXN001253,18,5,2023,2,FitTech Coimbatore,Bose India,Gaming Laptops,Acer,0.22,Premium,In-Store
ST0017,VND0028,SON-WH1000,18749,1,TXN001254,27,10,2024,4,BudgetTech Nagpur,Realme India,Audio,Sony,0.25,Premium,Online
ST0046,VND0041,SAM-GAL23,66879,1,TXN001255,24,2,2023,1,GadgetCrave Delhi,Kinesis India,Smartphones,Samsung,0.12,Adventure,In-Store
ST0043,VND0033,DEL-XPS13,155999,2,TXN001256,15,11,2024,4,DigitalHub Coimbatore,Tamron India,Laptops,Dell,0.35,Professional,Online
ST0004,VND0007,PAN-GH6,175999,1,TXN001257,16,9,2024,3,CompuZone Chennai,Nikon India,Camera,Panasonic,0.12,Professional,In-Store
ST0018,VND0015,SON-WH1000,99996,5,TXN001258,24,5,2024,2,AudioMart Pune,Xiaomi India,Audio,Sony,0.2,Gaming,In-Store
ST0017,VND0003,ZEB-ZEB55,2999,1,TXN001259,14,10,2023,4,BudgetTech Nagpur,Sony India,Audio,Zebronics,0.25,Professional,In-Store
ST0001,VND0025,VIV-X90,48399,1,TXN001260,19,6,2024,2,TechWorld Mumbai,Microsoft India,Smartphones,Vivo,0.12,Adventure,Online
ST0006,VND0032,LG-GRAM17,81999,1,TXN001261,5,11,2022,4,GameZone Hyderabad,Garmin India,Laptops,LG,0.18,Premium,In-Store
ST0008,VND0027,ZEB-ZEB55,3679,1,TXN001262,28,5,2023,2,iStore Ahmedabad,LG Electronics,Audio,Zebronics,0.08,Professional,In-Store
ST0042,VND0035,ACE-PH317,97499,1,TXN001263,14,3,2023,1,ElectroCenter Vadodara,Intel India,Gaming Laptops,Acer,0.25,Business,In-Store
ST0036,VND0024,ALI-M15,114398,2,TXN001264,22,7,2024,3,ElectroShop Lucknow,GoPro India,Gaming Laptops,Alienware,0.12,Adventure,Online
ST0032,VND0036,STE-DECK,37499,1,TXN001265,8,3,2022,1,CyberMart Hyderabad,AMD India,Gaming Console,Steam,0.25,Professional,Online
ST0007,VND0019,LG-OLED55,139999,1,TXN001266,1,9,2023,3,OfficeMax Pune,Vivo India,Television,LG,0.3,Fitness,In-Store
ST0048,VND0030,HAR-KAR3,62398,2,TXN001267,13,3,2023,1,ElectroFlow Chennai,Polk Audio,Audio,Harman Kardon,0.22,Adventure,In-Store
ST0025,VND0039,APL-AW9,121497,3,TXN001268,6,4,2022,2,SoundMart Kolkata,Seagate India,Wearables,Apple,0.1,Adventure,In-Store
ST0029,VND0027,PHI-55PUS,63999,1,TXN001269,1,4,2024,2,SmartHome Delhi,LG Electronics,Television,Philips,0.2,Adventure,Online
ST0037,VND0030,HP-PAV15,85798,2,TXN001270,6,2,2023,1,DigitalWorld Indore,Polk Audio,Laptops,HP,0.22,Fitness,In-Store
ST0007,VND0023,SAM-QN85,539998,2,TXN001271,6,11,2023,4,OfficeMax Pune,Panasonic India,Television,Samsung,0.1,Gaming,In-Store
ST0009,VND0027,VIV-X90,225496,5,TXN001272,2,9,2023,3,HomeTech Jaipur,LG Electronics,Smartphones,Vivo,0.18,Professional,In-Store
ST0044,VND0035,NVI-RTX40,134999,2,TXN001273,15,6,2024,2,TechSpot Ahmedabad,Intel India,Graphics Cards,Nvidia,0.25,Gaming,Online
ST0014,VND0001,LG-GRAM17,239998,3,TXN001274,3,1,2023,1,AudioWorld Kochi,Apple Store Partner,Laptops,LG,0.2,Premium,Online
ST0002,VND0004,LG-GRAM17,81999,1,TXN001275,26,5,2022,2,ElectroMart Delhi,LG Electronics,Laptops,LG,0.18,Professional,In-Store
ST0031,VND0026,RAZ-BLA17,569997,3,TXN001276,9,1,2024,1,DigitalStore Chennai,Huawei India,Gaming Laptops,Razer,0.05,Gaming,In-Store
ST0044,VND0017,PAN-GH6,849996,5,TXN001277,4,12,2023,4,TechSpot Ahmedabad,OnePlus India,Camera,Panasonic,0.15,Student,In-Store
ST0004,VND0005,TAM-2870,251997,4,TXN001278,24,9,2022,3,CompuZone Chennai,HP India,Camera,Tamron,0.3,Fitness,In-Store
ST0012,VND0016,DEL-XPS13,191998,2,TXN001279,20,9,2022,3,SmartChoice Bhopal,Fujifilm India,Laptops,Dell,0.2,Adventure,Online
ST0009,VND0018,XIA-MI12,27999,1,TXN001280,3,5,2023,2,HomeTech Jaipur,Razer India,Smartphones,Xiaomi,0.3,Adventure,Online
ST0008,VND0010,INT-I712K,87748,3,TXN001281,15,1,2024,1,iStore Ahmedabad,Dell India,Processors,Intel,0.35,Business,Online
ST0016,VND0003,HP-PAV15,87998,2,TXN001282,23,9,2023,3,ConnectStore Vadodara,Sony India,Laptops,HP,0.2,Student,In-Store
ST0013,VND0047,HUA-P60,52499,1,TXN001283,7,10,2022,4,WearTech Nagpur,Nothing India,Smartphones,Huawei,0.25,Gaming,In-Store
ST0019,VND0023,INT-I712K,41399,1,TXN001284,14,5,2022,2,FitTech Coimbatore,Panasonic India,Processors,Intel,0.08,Gaming,Online
ST0002,VND0010,ONE-11R,149997,4,TXN001285,7,9,2024,3,ElectroMart Delhi,Dell India,Smartphones,OnePlus,0.25,Premium,In-Store
ST0049,VND0006,ONE-11R,45999,1,TXN001286,3,8,2022,3,DigitalEdge Hyderabad,Canon India,Smartphones,OnePlus,0.08,Business,Online
ST0045,VND0050,LOG-MX3,7199,1,TXN001287,1,3,2024,1,ElectroVibe Mumbai,Oppo India,Accessories,Logitech,0.1,Student,Online
ST0045,VND0025,XIA-MI12,35999,1,TXN001288,17,2,2024,1,ElectroVibe Mumbai,Microsoft India,Smartphones,Xiaomi,0.1,Professional,In-Store
ST0017,VND0038,GOP-7R,791997,3,TXN001289,26,3,2022,1,BudgetTech Nagpur,Western Digital,Camera,GoPro,0.12,Gaming,Online
ST0050,VND0022,XIA-MI12,110397,3,TXN001290,13,12,2022,4,TechSphere Kolkata,Harman Kardon,Smartphones,Xiaomi,0.08,Student,Online
ST0047,VND0048,LOG-MX3,27197,4,TXN001291,25,12,2024,4,TechFusion Bangalore,Bose India,Accessories,Logitech,0.15,Gaming,Online
ST0020,VND0022,POL-PLSBK,16999,1,TXN001292,7,3,2024,1,PeripheralPlus Kochi,Harman Kardon,Audio,Polk,0.15,Premium,Online
ST0032,VND0014,SAM-GAL23,49399,1,TXN001293,12,9,2023,3,CyberMart Hyderabad,Lenovo India,Smartphones,Samsung,0.35,Student,Online
ST0043,VND0002,PAN-GH6,749996,5,TXN001294,7,4,2024,2,DigitalHub Coimbatore,Samsung Electronics,Camera,Panasonic,0.25,Professional,In-Store
ST0043,VND0003,NVI-RTX40,134999,2,TXN001295,25,1,2022,1,DigitalHub Coimbatore,Sony India,Graphics Cards,Nvidia,0.25,Fitness,In-Store
ST0043,VND0020,RAZ-BLA17,359998,2,TXN001296,8,9,2022,3,DigitalHub Coimbatore,JBL India,Gaming Laptops,Razer,0.1,Premium,Online
ST0018,VND0048,HP-PAV15,219996,5,TXN001297,8,12,2023,4,AudioMart Pune,Bose India,Laptops,HP,0.2,Business,Online
ST0041,VND0049,APL-MBA13,213198,2,TXN001298,26,9,2022,3,TechPlaza Surat,DJI India,Laptops,Apple,0.18,Professional,In-Store
ST0023,VND0011,APL-IPH14,82799,1,TXN001299,11,3,2022,1,GraphicsHub Chennai,Sony India,Smartphones,Apple,0.08,Student,In-Store
ST0043,VND0023,SEA-2TB,5519,1,TXN001300,25,1,2022,1,DigitalHub Coimbatore,Panasonic India,Storage,Seagate,0.08,Gaming,Online
ST0040,VND0039,MSI-GE76,531997,4,TXN001301,2,9,2022,3,GadgetStore Kochi,Seagate India,Gaming Laptops,MSI,0.3,Mass Market,In-Store
ST0016,VND0009,COR-K95,38247,3,TXN001302,9,11,2024,4,ConnectStore Vadodara,Bose India,Accessories,Corsair,0.15,Business,Online
ST0024,VND0037,WES-4TB,29247,5,TXN001303,15,8,2023,3,AudioZone Mumbai,Corsair India,Storage,WD,0.35,Professional,Online
ST0032,VND0049,STE-DECK,84998,2,TXN001304,28,6,2023,2,CyberMart Hyderabad,DJI India,Gaming Console,Steam,0.15,Business,Online
ST0006,VND0016,APL-MBA13,123499,1,TXN001305,11,11,2022,4,GameZone Hyderabad,Fujifilm India,Laptops,Apple,0.05,Professional,In-Store
ST0026,VND0003,APL-MBA13,103999,1,TXN001306,1,10,2023,4,ElectroMax Pune,Sony India,Laptops,Apple,0.2,Gaming,Online
ST0049,VND0004,POL-PLSBK,14999,1,TXN001307,1,7,2023,3,DigitalEdge Hyderabad,LG Electronics,Audio,Polk,0.25,Premium,In-Store
ST0012,VND0049,FUJ-XT5,203998,2,TXN001308,14,12,2024,4,SmartChoice Bhopal,DJI India,Camera,Fujifilm,0.15,Gaming,Online
ST0020,VND0029,COR-K95,25498,2,TXN001309,24,10,2022,4,PeripheralPlus Kochi,Alienware India,Accessories,Corsair,0.15,Premium,Online
ST0017,VND0027,STE-DECK,175996,4,TXN001310,24,5,2024,2,BudgetTech Nagpur,LG Electronics,Gaming Console,Steam,0.12,Business,Online
ST0036,VND0027,SEA-2TB,12598,3,TXN001311,20,2,2022,1,ElectroShop Lucknow,LG Electronics,Storage,Seagate,0.3,Fitness,In-Store
ST0030,VND0038,TAM-2870,58499,1,TXN001312,17,3,2022,1,TechCenter Mumbai,Western Digital,Camera,Tamron,0.35,Professional,In-Store
ST0020,VND0004,STE-DECK,37499,1,TXN001313,18,11,2024,4,PeripheralPlus Kochi,LG Electronics,Gaming Console,Steam,0.25,Mass Market,Online
ST0036,VND0028,HP-PAV15,45099,1,TXN001314,2,6,2023,2,ElectroShop Lucknow,Realme India,Laptops,HP,0.18,Adventure,Online
ST0037,VND0030,APL-IPH14,295197,4,TXN001315,2,2,2024,1,DigitalWorld Indore,Polk Audio,Smartphones,Apple,0.18,Mass Market,Online
ST0012,VND0014,SAM-TAB8,66498,2,TXN001316,22,12,2024,4,SmartChoice Bhopal,Lenovo India,Tablets,Samsung,0.05,Business,Online
ST0013,VND0029,POL-PLSBK,35198,2,TXN001317,23,8,2023,3,WearTech Nagpur,Alienware India,Audio,Polk,0.12,Student,Online
ST0047,VND0018,CAN-EOS90,79199,1,TXN001318,4,3,2023,1,TechFusion Bangalore,Razer India,Camera,Canon,0.12,Mass Market,Online
ST0016,VND0013,LEN-T14,65999,1,TXN001319,5,8,2024,3,ConnectStore Vadodara,TCL India,Laptops,Lenovo,0.12,Business,In-Store
ST0046,VND0021,BOH-QC45,67498,3,TXN001320,19,12,2023,4,GadgetCrave Delhi,Acer India,Audio,Bose,0.25,Mass Market,Online
ST0024,VND0010,SAM-TAB8,31499,1,TXN001321,2,7,2023,3,AudioZone Mumbai,Dell India,Tablets,Samsung,0.1,Fitness,In-Store
ST0021,VND0026,LOG-MX3,6559,1,TXN001322,22,10,2023,4,PCWorld Ahmedabad,Huawei India,Accessories,Logitech,0.18,Adventure,In-Store
ST0049,VND0043,NIK-Z6III,162499,1,TXN001323,7,6,2022,2,DigitalEdge Hyderabad,Lenovo India,Camera,Nikon,0.35,Professional,In-Store
ST0033,VND0020,HAR-KAR3,37999,1,TXN001324,28,1,2022,1,ElectronicsBay Kolkata,JBL India,Audio,Harman Kardon,0.05,Premium,In-Store
ST0026,VND0021,LOG-MX3,13118,2,TXN001325,23,12,2023,4,ElectroMax Pune,Acer India,Accessories,Logitech,0.18,Mass Market,In-Store
ST0013,VND0050,MIC-SF8,85499,1,TXN001326,18,1,2023,1,WearTech Nagpur,Oppo India,Tablets,Microsoft,0.05,Business,Online
ST0003,VND0020,FUJ-XT5,479996,5,TXN001327,13,3,2024,1,GadgetHub Bangalore,JBL India,Camera,Fujifilm,0.2,Business,In-Store
ST0030,VND0027,CAN-EOS90,175498,3,TXN001328,6,10,2024,4,TechCenter Mumbai,LG Electronics,Camera,Canon,0.35,Professional,Online
ST0007,VND0013,KIN-K380,1949,1,TXN001329,15,12,2023,4,OfficeMax Pune,TCL India,Accessories,Kinesis,0.35,Adventure,In-Store
ST0025,VND0042,THI-X1C9,393598,3,TXN001330,14,10,2024,4,SoundMart Kolkata,Jabra India,Laptops,ThinkPad,0.18,Adventure,In-Store
ST0027,VND0037,ASU-ROG17,111999,1,TXN001331,27,2,2023,1,MobileWorld Surat,Corsair India,Gaming Laptops,Asus,0.3,Mass Market,Online
ST0033,VND0029,TAM-2870,152998,2,TXN001332,4,3,2022,1,ElectronicsBay Kolkata,Alienware India,Camera,Tamron,0.15,Adventure,Online
ST0023,VND0047,PAN-GH6,949995,5,TXN001333,9,11,2023,4,GraphicsHub Chennai,Nothing India,Camera,Panasonic,0.05,Student,Online
ST0008,VND0019,POL-PLSBK,55997,4,TXN001334,25,5,2024,2,iStore Ahmedabad,Vivo India,Audio,Polk,0.3,Professional,In-Store
ST0037,VND0017,THI-X1C9,143999,1,TXN001335,19,6,2022,2,DigitalWorld Indore,OnePlus India,Laptops,ThinkPad,0.1,Professional,Online
ST0033,VND0015,STE-DECK,91998,2,TXN001336,25,11,2024,4,ElectronicsBay Kolkata,Xiaomi India,Gaming Console,Steam,0.08,Business,In-Store
ST0016,VND0007,TAM-2870,70199,1,TXN001337,17,11,2024,4,ConnectStore Vadodara,Nikon India,Camera,Tamron,0.22,Fitness,Online
ST0034,VND0021,FUJ-XT5,374397,4,TXN001338,10,4,2024,2,TechSavvy Pune,Acer India,Camera,Fujifilm,0.22,Gaming,Online
ST0022,VND0012,HP-PAV15,85798,2,TXN001339,26,2,2022,1,DataStore Bangalore,MSI India,Laptops,HP,0.22,Mass Market,In-Store
ST0041,VND0037,DEL-XPS13,98399,1,TXN001340,23,2,2023,1,TechPlaza Surat,Corsair India,Laptops,Dell,0.18,Professional,In-Store
ST0043,VND0041,KIN-K380,6748,3,TXN001341,3,7,2024,3,DigitalHub Coimbatore,Kinesis India,Accessories,Kinesis,0.25,Professional,In-Store
ST0009,VND0006,COR-K95,41397,3,TXN001342,28,9,2023,3,HomeTech Jaipur,Canon India,Accessories,Corsair,0.08,Premium,Online
ST0034,VND0027,MIC-SF8,350996,5,TXN001343,2,1,2022,1,TechSavvy Pune,LG Electronics,Tablets,Microsoft,0.22,Fitness,In-Store
ST0047,VND0046,ACE-PH317,101399,1,TXN001344,9,4,2024,2,TechFusion Bangalore,Philips India,Gaming Laptops,Acer,0.22,Student,In-Store
ST0008,VND0011,APL-AW9,114747,3,TXN001345,24,2,2022,1,iStore Ahmedabad,Sony India,Wearables,Apple,0.15,Gaming,In-Store
ST0021,VND0020,LG-OLED55,327998,2,TXN001346,26,8,2023,3,PCWorld Ahmedabad,JBL India,Television,LG,0.18,Premium,Online
ST0040,VND0007,SEN-A7IV,116999,1,TXN001347,17,9,2023,3,GadgetStore Kochi,Nikon India,Camera,Sony,0.35,Gaming,Online
ST0049,VND0029,APL-AW9,41399,1,TXN001348,11,1,2023,1,DigitalEdge Hyderabad,Alienware India,Wearables,Apple,0.08,Adventure,In-Store
ST0025,VND0040,ACE-PH317,454997,5,TXN001349,3,5,2023,2,SoundMart Kolkata,Nvidia India,Gaming Laptops,Acer,0.3,Professional,Online
ST0009,VND0034,BOH-QC45,55198,2,TXN001350,11,9,2024,3,HomeTech Jaipur,Logitech India,Audio,Bose,0.08,Premium,Online
ST0031,VND0028,XIA-MI12,63998,2,TXN001351,13,3,2022,1,DigitalStore Chennai,Realme India,Smartphones,Xiaomi,0.2,Gaming,In-Store
ST0040,VND0038,AMD-R7700,35999,1,TXN001352,7,5,2022,2,GadgetStore Kochi,Western Digital,Processors,AMD,0.1,Adventure,In-Store
ST0022,VND0039,KIN-K380,11696,5,TXN001353,26,3,2022,1,DataStore Bangalore,Seagate India,Accessories,Kinesis,0.22,Student,In-Store
ST0002,VND0024,TCL-55C8,165748,3,TXN001354,24,10,2022,4,ElectroMart Delhi,GoPro India,Television,TCL,0.35,Mass Market,In-Store
ST0023,VND0004,SEA-2TB,8399,2,TXN001355,11,10,2022,4,GraphicsHub Chennai,LG Electronics,Storage,Seagate,0.3,Premium,Online
ST0026,VND0028,SEN-A7IV,295198,2,TXN001356,9,3,2024,1,ElectroMax Pune,Realme India,Camera,Sony,0.18,Adventure,Online
ST0018,VND0021,SON-WH1000,61498,3,TXN001357,11,4,2023,2,AudioMart Pune,Acer India,Audio,Sony,0.18,Professional,Online
ST0024,VND0031,SON-WH1000,19999,1,TXN001358,23,6,2023,2,AudioZone Mumbai,Samsung Electronics,Audio,Sony,0.2,Premium,Online
ST0005,VND0050,HP-PAV15,49499,1,TXN001359,25,3,2023,1,PhotoPro Kolkata,Oppo India,Laptops,HP,0.1,Business,In-Store
ST0033,VND0016,SEA-2TB,9598,2,TXN001360,24,10,2022,4,ElectronicsBay Kolkata,Fujifilm India,Storage,Seagate,0.2,Adventure,Online
ST0027,VND0021,COR-K95,26998,2,TXN001361,13,11,2023,4,MobileWorld Surat,Acer India,Accessories,Corsair,0.1,Gaming,Online
ST0047,VND0015,LEN-T14,197997,3,TXN001362,13,5,2024,2,TechFusion Bangalore,Xiaomi India,Laptops,Lenovo,0.12,Gaming,Online
ST0048,VND0039,MIC-SF8,165598,2,TXN001363,4,6,2024,2,ElectroFlow Chennai,Seagate India,Tablets,Microsoft,0.08,Business,In-Store
ST0050,VND0044,THI-X1C9,239999,2,TXN001364,9,5,2024,2,TechSphere Kolkata,Zebronics India,Laptops,ThinkPad,0.25,Professional,Online
ST0016,VND0029,WES-4TB,7919,1,TXN001365,11,4,2024,2,ConnectStore Vadodara,Alienware India,Storage,WD,0.12,Student,Online
ST0050,VND0031,JAB-75T,11439,1,TXN001366,7,2,2023,1,TechSphere Kolkata,Samsung Electronics,Audio,Jabra,0.12,Adventure,Online
ST0022,VND0009,SEA-2TB,5399,1,TXN001367,20,3,2022,1,DataStore Bangalore,Bose India,Storage,Seagate,0.1,Premium,In-Store
ST0044,VND0047,STE-DECK,89998,2,TXN001368,2,2,2023,1,TechSpot Ahmedabad,Nothing India,Gaming Console,Steam,0.1,Professional,In-Store
ST0039,VND0003,RAZ-BLA17,539997,3,TXN001369,5,8,2022,3,ElectronicHub Nagpur,Sony India,Gaming Laptops,Razer,0.1,Student,Online
ST0014,VND0037,LOG-MX3,16798,3,TXN001370,2,10,2024,4,AudioWorld Kochi,Corsair India,Accessories,Logitech,0.3,Business,In-Store
ST0026,VND0027,AMD-R7700,36799,1,TXN001371,26,11,2023,4,ElectroMax Pune,LG Electronics,Processors,AMD,0.08,Business,Online
ST0025,VND0019,SEN-A7IV,316798,2,TXN001372,27,12,2024,4,SoundMart Kolkata,Vivo India,Camera,Sony,0.12,Fitness,In-Store
ST0032,VND0043,NVI-RTX40,73799,1,TXN001373,26,5,2024,2,CyberMart Hyderabad,Lenovo India,Graphics Cards,Nvidia,0.18,Adventure,In-Store
ST0026,VND0026,MSI-GE76,778996,5,TXN001374,18,5,2024,2,ElectroMax Pune,Huawei India,Gaming Laptops,MSI,0.18,Business,Online
ST0014,VND0033,BOH-QC45,55198,2,TXN001375,28,10,2024,4,AudioWorld Kochi,Tamron India,Audio,Bose,0.08,Mass Market,In-Store
ST0027,VND0034,JAB-75T,16899,2,TXN001376,4,10,2023,4,MobileWorld Surat,Logitech India,Audio,Jabra,0.35,Student,In-Store
ST0038,VND0028,ZEB-ZEB55,6798,2,TXN001377,28,7,2022,3,TechMart Bhopal,Realme India,Audio,Zebronics,0.15,Student,In-Store
ST0050,VND0004,THI-X1C9,207999,2,TXN001378,9,1,2022,1,TechSphere Kolkata,LG Electronics,Laptops,ThinkPad,0.35,Professional,In-Store
ST0026,VND0018,REA-11PRO,53998,2,TXN001379,8,2,2023,1,ElectroMax Pune,Razer India,Smartphones,Realme,0.1,Professional,Online
ST0003,VND0008,BOH-QC45,27599,1,TXN001380,24,5,2024,2,GadgetHub Bangalore,Asus India,Audio,Bose,0.08,Gaming,Online
ST0016,VND0008,ZEB-ZEB55,7798,3,TXN001381,25,2,2024,1,ConnectStore Vadodara,Asus India,Audio,Zebronics,0.35,Fitness,In-Store
ST0018,VND0031,REA-11PRO,22499,1,TXN001382,4,8,2024,3,AudioMart Pune,Samsung Electronics,Smartphones,Realme,0.25,Professional,In-Store
ST0042,VND0016,MSI-GE76,322998,2,TXN001383,11,6,2024,2,ElectroCenter Vadodara,Fujifilm India,Gaming Laptops,MSI,0.15,Adventure,Online
ST0013,VND0015,APL-AW9,76498,2,TXN001384,25,11,2023,4,WearTech Nagpur,Xiaomi India,Wearables,Apple,0.15,Business,In-Store
ST0031,VND0044,THI-X1C9,127999,1,TXN001385,19,5,2024,2,DigitalStore Chennai,Zebronics India,Laptops,ThinkPad,0.2,Adventure,Online
ST0001,VND0039,AMD-R7700,107997,3,TXN001386,8,12,2024,4,TechWorld Mumbai,Seagate India,Processors,AMD,0.1,Mass Market,In-Store
ST0019,VND0014,APL-AW9,31499,1,TXN001387,12,9,2023,3,FitTech Coimbatore,Lenovo India,Wearables,Apple,0.3,Mass Market,Online
ST0020,VND0045,ASU-ROG17,151999,1,TXN001388,1,12,2024,4,PeripheralPlus Kochi,Steam India,Gaming Laptops,Asus,0.05,Professional,Online
ST0033,VND0018,BOH-QC45,20999,1,TXN001389,21,9,2023,3,ElectronicsBay Kolkata,Razer India,Audio,Bose,0.3,Adventure,Online
ST0007,VND0042,STE-DECK,39999,1,TXN001390,16,1,2023,1,OfficeMax Pune,Jabra India,Gaming Console,Steam,0.2,Adventure,In-Store
ST0002,VND0012,PAN-GH6,129999,1,TXN001391,9,10,2023,4,ElectroMart Delhi,MSI India,Camera,Panasonic,0.35,Student,Online
ST0048,VND0012,WES-4TB,23397,4,TXN001392,8,12,2024,4,ElectroFlow Chennai,MSI India,Storage,WD,0.35,Fitness,In-Store
ST0038,VND0022,MSI-GE76,427498,3,TXN001393,22,6,2023,2,TechMart Bhopal,Harman Kardon,Gaming Laptops,MSI,0.25,Gaming,In-Store
ST0048,VND0026,TCL-55C8,265197,4,TXN001394,3,9,2022,3,ElectroFlow Chennai,Huawei India,Television,TCL,0.22,Fitness,Online
ST0007,VND0043,APL-IPH14,62999,1,TXN001395,15,5,2023,2,OfficeMax Pune,Lenovo India,Smartphones,Apple,0.3,Student,Online
ST0029,VND0028,RAZ-BLA17,169999,1,TXN001396,22,10,2022,4,SmartHome Delhi,Realme India,Gaming Laptops,Razer,0.15,Adventure,Online
ST0022,VND0050,HUA-P60,48999,1,TXN001397,6,12,2022,4,DataStore Bangalore,Oppo India,Smartphones,Huawei,0.3,Fitness,In-Store
